id,title,date,author,folio,text
10_13_2,Schreiben aus Berlin,1810-10-15,Heinrich von Kleist,[[ba_10_13.md]],"Schreiben aus Berlin.

10 Uhr Morgens.

Der Wachstuchfabrikant Hr. Claudius will, zur Feier des Geburtstages Sr. Königl. Hoheit, des Kronprinzen, heute um 11 Uhr, mit dem Ballon des Prof. J. in die Luft gehen, und denselben, vermittelst einer Maschine, unabhängig vom Wind, nach einer bestimmten Richtung hinbewegen. Dies Unternehmen scheint befremdend, da die Kunst, den Ballon, auf ganz leichte und naturgemäße Weise, ohne alle Maschienerie, zu bewegen, schon erfunden ist. Denn da in der Luft alle nur mögliche Strömungen (Winde) übereinander liegen: so braucht der Aëronaut nur vermittelst perpendikularer Bewegungen, den Luftstrom aufzusuchen, der ihn nach seinem Ziel führt: ein Versuch, der bereits mit vollkommnem Glück, in Paris, von Hrn. Garnerin, angestellt worden ist.

Gleichwohl scheint dieser Mann, der während mehrerer Jahre im Stillen dieser Erfindung nachgedacht hat, einer besondern Aufmerksamkeit nicht unwerth zu sein. Einen Gelehrten, mit dem er sich kürzlich in Gesellschaft befand, soll er gefragt haben: ob er ihm wohl sagen könne, in wieviel Zeit eine Wolke, die eben an dem Horizont heraufzog, im Zenith der Stadt sein würde? Auf die Antwort des Gelehrten: „daß seine Kenntniß so weit nicht reiche,“ soll er eine Uhr auf den Tisch gelegt haben, und die Wolke genau, in der von ihm bestimmten Zeit, im Zenith der Stadt gewesen sein. Auch soll derselbe, bei der letzten Luftfahrt des Prof. J. im Voraus nach Werneuchen gefahren, und die Leute daselbst versammelt haben: indem er aus seiner Kenntniß der Atmosphäre mit Gewißheit folgerte, daß der Ballon diese Richtung nehmen, und der Prof. J. in der Gegend dieser Stadt niederkommen müsse.

Wie nun der Versuch, den er heute, gestützt auf diese Kenntniß, unternehmen will, ausfallen wird: das soll in Zeit von einer Stunde entschieden sein. Hr. Claudius will nicht nur bei seiner Abfahrt, den Ort, wo er niederkommen will, in gedruckten Zetteln bekannt machen: es heißt sogar, daß er schon Briefe an diesen Ort habe abgehen lassen, um daselbst seine Ankunft anzumelden. — Der Tag ist, in der That, gegen alle Erwartung, seiner Vorherbestimmung gemäß, ausnehmend schön.

N. S. 2 Uhr Nachmittags.

Hr. Claudius hatte beim Eingang in den Schützenplatz Zettel austheilen lassen, auf welchen er, längs der Potsdammer Chaussee, nach dem Luckenwaldschen Kreis zu gehen, und in einer Stunde vier Meilen zurückzulegen versprach. Der Wind war aber gegen 12 Uhr so mächtig geworden, daß er noch um 2 Uhr mit der Füllung des Ballons nicht fertig war; und es verbreitete sich das Gerücht, daß er vor 4 Uhr nicht in die Luft gehen würde."
10_06_3,Polizeiliche Tages-Mittheilungen. (6.10.1810),1810-10-06,Redaktion,[[ba_10_06.md]],"Polizeiliche Tages-Mittheilungen.

Der Posamentier-Meister Martin Friedrich Krüger, in der Frankfurter Straße Nr. 45, hat sich gestern, aus Melancholie, an seinen Arbeitsstuhl erhenkt.

Dem Fräulein v. d. Marwitz sind Vormittags zwischen 9 und 10 Uhr, aus einer verschlossenen Stube, mittelst Nachschlüssel, 2 Uhren, 5 Thalerstücke und einige Groschen Münze gestohlen. Nachmittags dem unter den Linden wohnenden Musikus Hamburg ein brauner Ueberrock.

Dem Kleidermacher Pahlert in der Canonierstraße Nr. 14, aus einer verschlossenen Commode, 8 Thaler Sächsisch Courant.

Zwei Kohlenträger sind, wegen Tabackrauchens bei den Kohlen, verhaftet."
10_49_1,Theater (26.11.1810),1810-11-26,Friedrich Schulz,[[ba_10_49.md]],"Theater.

Vier Tage hinter einander, es ist erfreulich dies zu sagen, war Feuer und Lust in den Schauspielern und in den Zuschauern. Leben erweckt Leben; der rechte Genuß des Schauspiels ist nur in der gleichen Lebendigkeit des Mittheilens und des Empfangens möglich, sonst bleibe man zu Hause und lese und langweile sich für sich allein.

Die Quälgeister haben in der Bearbeitung freilich auch nicht einmal den Titel vom Shakespear behalten, und das Genialische „Viel Lärmen um nichts“ ist hier in viel Lärmen um etwas, das bei weitem nicht soviel werth als das nichts ist und manchmal recht eigentlich quält, verwandelt und verwässert. Aber eine einzige Darstellung, wie Madam Bethmann sie in der Rolle der Beatrice gab, stellte den ewigen Shakespear wieder vor aller Augen in seiner ganzen Herrlichkeit her, der Geist schwebte über dem Wasser und die modernisirtesten und trivialsten Worte wurden in ihrem Munde Musik und Poesie. Gewiß hat die Betrachtung, daß das Stück einmal so modernisirt ist, Herrn Iffland bewogen, auch seinen Dupperich darnach zu modernisiren, aber gerade diese Rolle verträgt es allenfalls, verlangt es vielleicht sogar, und ich wenigsten bekenne gern, daß ich nur schüchtern meine abweichende Meinung der prononcirten Wahl eines praktischen Künstlers von Herrn Ifflands Geist und Verstand gegenüber stelle. Genug, wie er die Rolle nahm, gab er sie mit der unendlichen komischen Kraft, die man an ihm zu bewundern nie müde wird und vergleichungsweise noch immer nicht genug würdigt. Der Raum dieses Blatts erlaubt es nur noch des lebhaften eleganten Spiels des Herrn Beschort und der Talente des Herrn Gern, des jüngern, so klein seine Rolle auch ist, zu erwähnen.

Die Musik der Schweizerfamilie hat gerührt, erfreut und entzückt. Wie wäre es auch möglich, daß soviel Wahrheit des musikalischen Ausdrucks diese Wirkungen auf unbefangene und nicht verbildete Gemü ther verfehlen könnte? Ist es dennoch der Fall, so ist es freilich kein Wunder, denn vor allen andern scheint gegenwärtig das fast überbevölkerte Reich der Musik Gesetz- und Verfassungslos und eine nur immer weiter und weiter getriebene Virtuosität im Einzeln der Culminations-Punkt alles unbestimmten und immer mehr sich spaltenden Strebens zu sein. Man wache ja, daß der Götzendienst uns nicht ganz und gar das Göttliche entrücke. Herr Rebenstein als junger Schweizer interessirte durch Spiel und Gesang und Mslle. Herbst leistete sehr viel, wenn auch nicht alles.

Ein kleines neues Stück von Kotzebue, das zugemauerte Fenster, das mit den beiden Klingsbergen zusammen gegeben wurde, wird sich durch Reize, die es selbst hat, leichten Gang und leichten Witz, noch mehr aber durch den köstlichen Reiz, den Herr Ifflands originelles und lebendiges Spiel ihm giebt, auf der Bühne erhalten. Wie er die schwache Gutmüthigkeit, die an jedem Dinge eine erfreuliche Seite sieht, mit so einfachen Mitteln in Ton und Geberden charakterisirt, läßt sich freilich nicht beschreiben, aber noch weniger möcht’ ich es den gewöhnlichen Schauspielern zur Nachahmung empfehlen, denn so etwas gelingt nur der freien Eingebung des Genies. Der bekannten beiden Klingsberge erwähnt man hier blos deswegen, weil der lang entbehrte Herr Unzelmann darin wieder erschien und auf eine Art empfangen wurde, die ihm sehr schmeichelhaft beweisen muß, daß das Publikum fühlt, wo ein Iffland ist, muß auch ein Unzelmann sein, neben einem reichen, allbewunderten Talent, das sich künstlerisch frei beherrscht und regelt, muß auch ein anders Talent, das kek und lustig über die Schranken herausgeht, die, ihm angelegt, nur Nüchternheit hervorbringen würden, geliebt und geschätzt werden. Herr Unzelmanns Spielweise, wenn er so recht aufgelegt ist, macht es uns möglich, ohne Reflexion aus vollem Herzen lustig zu sein.

Herrlich beschloß den Genuß dieser vier Vorstellungen die Jungfrau von Orleans, denn endlich sah man auf unserer Bühne die wunderbare, heilige, mächtige Jungfrau.

Mit edlem Leib und den ernsten Blick Herabsenkend auf der Erde kleiner Länder, Da schien sie mir was höhers zu bedeuten, Und dünkt mir’s oft, sie stamm, aus andern Zeiten.

Die jetzige Madam Schütz, die sie zuerst uns gab, erlag mit aller ihrer schönen Gestalt, ihrem Talent und ihrer Kunst nur zu oft den beschränkten Mitteln ihrer Stimme, oft einer trägen weinerlichen Gefühlsverschwemmung und fast noch öfter den gesuchten Künstlichkeiten in einzelnen Stellungen, worin sie damals sich zu üben liebte. Madam Schröck, vielleicht zu sehr die Fehler ihrer Vorgängerin im Auge habend, vermied wohl jene aber verlor sich auf Kosten der Kraft in eine zu mädchenhafte Weichheit, und kurz, das anmuthige Naturell, das uns alle gewöhnliche Mädchen so liebenswürdig machte, — vermogte es nicht sich in das Ungewöhnlichste, das Mädchen von Orleans, zu verwandeln. Mslle. Maaß, des Zaubers ihrer lieblichen Stimme sich ganz bewußt, sowie ihrer treflichen, von aller Ziererei entfernten, Declamation, hat sich von Rechtswegen immer auf die Wirkung beschränkt, die ein geschickter Vorleser hervorbringen kann. Die vorübergehenden beiden Gastspielerinnen, die zierliche, rhetorische Mslle. Jagemann und die monotone, affectirte Madame Hartwig gehören zur Vollständigkeit der Gallerie, an deren Ende jetzt Mslle. Beck so hervorragend sich gestellt hat. Glück darf man der deutschen Bühne wünschen, daß ihr endlich wieder ein Talent für das Erhabene, Große und Wunderbare aufblüht, und so unerwartet diese Erscheinung ist, so berechtigt ist man zu hoffen, daß sie auf unserer berlinischen Bühne, die vor andern Mittel und Beruf hat, die erhabenen tragischen und romantischen Werke ihrer vaterländischen Dichter würdig und immer würdiger auszustellen, nicht vorübergehend sein werden. Mslle. Beck hat in der Darstellung der Johanna so viel Kraft, Feuer, Innigkeit, richtige und feste Ergreifung der wichtigsten Momente, und durchweg, das wesentlichste der Rolle, den heiligen überweltlichen Sinn des wunderbaren Mädchens offenbart, daß man ungern einige Mängel rügt, die blos die Ausbildung ihrer Diction im allgemeinen betreffen. Dahin gehört, daß sie oft zu schrof und grell aus tiefen Tönen in hohe überspringt, statt sie leise abzustufen, wodurch die Melodie der Stimme leidet. Doch dies ist es, was gelernt und gelehrt werden kann — das höhere, was sie besitzt, geben nur die Götter. Fr. Sch."
10_38_3,Theater-Neuigkeit,1810-11-13,Heinrich von Kleist,[[ba_10_38.md]],"Theater-Neuigkeit.

Das Singspiel: die Schweizerfamilie, vom Hrn. Kapellm. Weigl, das in Wien, Stuttgart, München, Frankfurt u. s. w. mit lebhaftem fast ausschweifendem Beifall aufgeführt worden ist, wird nun auch auf dem hiesigen Königl. Nationaltheater einstudirt. Die Direktion verdient dafür den lebhaftesten Dank; wir zweifeln, daß im Fach des Gefälligen und Anmuthigen etwas Vorzüglicheres geleistet worden ist. Wie nun die Rolle der Emeline (von welcher, als der Hauptfigur, das ganze Glück dieses Stückes abhängt) besetzt werden wird, und ob sie der Mmslle. Schmalz, wegen des Umfangs und der Gediegenheit ihrer Stimme — wegen Uebung und Gewandheit im Spiel der Mdm. Müller, oder wegen der glücklichen Verbindung beider der Mdm. Eunicke (welches wohl das Zweckmäßigste wäre) zufallen wird, steht dahin; in Wien ist sie der Mmslle. Milder übertragen, eine der tüchtigsten, von Seiten der musikalischen sowohl als mimischen Kunst, trefflichsten Schauspielerinnen, die Deutschland in diesem Augenblicke besitzt.

rz."
10_33_4,Polizeiliche Tages-Mittheilungen. (7.11.1810),1810-11-07,Heinrich von Kleist,[[ba_10_33.md]],"Polizeiliche Tages-Mittheilungen.

Bei der Tochter eines verstorbenen Uhrmachers fanden sich gestern Nachmittag zwei noch nicht ausgemittelte Juden ein, unter dem Vorwande, Uhren zu kaufen. Als sie sich ohne Handels eins zu werden, entfernt hatten, wurden mehrere goldene und eine silberne Uhr vermißt.

Bei einem Parasolfabrikanten hat ein Unbekannter ein unerfahrnes Mädchen, dem die Aufsicht über die Waaren anvertraut war, durch falsche Angaben über seinen Stand und Wohnung zu disponiren gewußt, ihm einen Parasol ohne Bezahlung zu verabfolgen.

Einem Bäcker ist für einige Groschen verbackenes Brod zerschnitten.

Ein Viehhändler aus Pommern hat einem andern Viehhändler in Schönhausen 37 Stück hieher bestimmte Schweine verkauft, und ist deshalb zur Verantwortung gezogen."
10_05_6,An das Publikum,1810-10-05,Heinrich von Kleist,[[ba_10_05.md]],"An das Publikum.

Um alle uns bis jetzt bekannt gewordene Wünsche des Publikums in Hinsicht der Austheilung der Berliner Abendblätter zu befriedigen, sind folgende Veranstaltungen getroffen worden.

1) Da man das bisherige Lokal, bei dem außerordentlichen Andrange von Menschen, zu enge befunden; so werden, von Montag den 8. d. an, die gedachten Abendblätter nicht mehr hinter der Katholischen Kirche Nr. 3; sondern in der Leihbibliothek des Herrn Kralowsky in der Jägerstraße Nr. 25 Parterre, ausgegeben werden. Die Stunde, in der dies geschieht, bleibt für die neuen Blätter eines jeden Tages, wie bisher, die von 5 bis 6 Uhr; dagegen sind die vom vorigen Tage ebendaselbst, (nämlich bei Hrn. Kralowsky) von Morgens 8 bis Mittags 12 Uhr, und von Nachmittags 2 bis Abends 6 Uhr zu haben; so wie auch in dieser ganzen Zeit Abonnements angenommen werden.

2) Wer die Abendblätter jeden Abend ins Haus geschickt verlangt, kann sich, er möge abonnirt haben wo er wolle, unter Vorzeigung seiner Abonnements-Quittung, an Herrn Buchalsky in der Fischer-StraßeNr. 13. wenden, welcher vierteljährlich nicht mehr als 4 gGr. Bringegeld nimmt.

3) Derjenige Theil des Publikums, der der Post nahe wohnt, kann die Abendblätter auch von da jeden Abend abholen lassen, wenn er deshalb mit Einem der Herrn Hof-Post-Secretaire Verabredungen trifft.

4) Es werden in den nächsten Tagen, auch für die entfernteren Gegenden der Stadt, Orte angezeigt werden, wo deren Einwohner sich abonniren und jeden Abend die Blätter erhalten können.

5) Auswärtige Abonnenten dürfen sich nur an die Postämter ihres Wohnorts addressiren, da das hiesige Hof-Postamt die Güte gehabt hat, an sämtliche Postämter in den Königl. Staaten Frei-Exemplare des ersten Blattes, mit der Aufforderung, Abonnenten zu sammeln, zu übersenden.

Uebrigens wird nur auf den Schluß des vierten Blattes (vom 4ten October) verwiesen, um das Publikum zu überzeugen, daß bloß das, was dieses Blatt aus Berlin meldet, das Neueste und das Wahrhafteste sei.

Nachschrift. Auf viele deßfalsige Anfragen wird endlich auch bemerkt, daß es sich von selbst verstehe: daß jeder der jetzt noch, oder auch später, mit 18 Gr. für das 1ste Vierteljahr abonnirt, alle Stücke des Blattes, vom 1sten October an, die bisher ausgegeben worden, nachgeliefert erhält.

Berlin, den 5ten October 1810.

Die Redaction der Abendblätter."
10_36_5,Polizeiliche Tages-Mittheilungen (10.11.1810),1810-11-10,Redaktion,[[ba_10_36.md]],"Polizeiliche Tages-Mittheilungen.

In Böhmisch-Rixdorf ist der lederne Schlauch von der dortigen Feuersprütze, nebst anderm Zubehör gestohlen.

Einem Bäcker ist bei Revision der Backwaaren, für einige Groschen verbackenes Brod zerschnitten."
10_67_3,(Anzeige Hitzig 17.12.1810),1810-12-17,Julius Eduard Hitzig,[[ba_10_67.md]],"Bei J. E. Hitzig hinter der katholischen Kirche Nr. 3 ist zu haben: Die eben erschienene erste Abtheilung des neunten Bandes von Shakespears dramatischen Werken, übersetzt von A. W. Schlegel. 8. Enthaltend Richard den Dritten Schreibpapier 1 thl. Velinpap. sauber broch. 1. thl. 12 gr

Desgleichen: Shakespears von Schlegel noch unübersetzte dramatische Werke übersetzt von mehreren Verfassern. Ersten bis dritten Bandes. 1s Heft. 8. (Die Fortsetzung des obigen) 4 thl."
10_62_3,Richtschnur,1810-12-11,Karl Friedrich Gottlob Wetzel,[[ba_10_62.md]],"Richtschnur.

Wisse, stets wird recht dein Handeln sein in dem Leben, Wuchert des Handelns Kern nicht in dein Leben hinein.

W."
10_54_2,Vermischte Nachrichten,1810-12-01,Heinrich von Kleist,[[ba_10_54.md]],"Vermischte Nachrichten.

Ein bewundernswürdiger Meister im Abrichten der Thiere reiset in diesem Augenblick in Deutschland umher. Derselbe zeigt drei Kanarienvögel welche durch ihre Gelehrsamkeit die Welt in Erstaunen setzen: in Dresden, wo er sich jetzt aufhält, wurden zwei Alphabete großer auf Pappdeckel geklebter Buchstaben vor einem der jungen Gelehrten ausgebreitet, woraus er zur Freude und Genugthuung aller Anwesenden jedes geforderte Wort deutscher oder französischer Sprache zusammensetzte, auch sogar bei dem geforderten Namen Helene sehr zierlich, wegen des dritten ermangelnden e’s, seine Verlegenheit ausdrückte, sich aber kurz resolvirte, das erste e zurücknahm und es am Ende hinzufügte. Was am meisten die Anwesenden erfreute und das günstigste Licht auf die Methode seines Brodherrn warf, war das gesunde Ansehn des Scholaren, und das ächt kindliche Betragen desselben außer den Studierstunden, wo er gleich dem ordinairsten und unkultivirtesten Canarienvogel an Hanfkörnern und Zukkerstückchen knusperte oder daran den Schnabel wetzte. Es ist Hoffnung, daß der Meister in Kurzem auch nach Berlin kommen, und dem Publiko die Resultate seiner naturhistorischen Bemühungen vorlegen werde.

Eine außerordentliche Erscheinung anderer Art ist bekanntlich, in Hinsicht der frühen Entwickelung der Talente, der junge Witte, von dem man schon öfters in den öffentlichen Blättern gelesen hat. Derselbe befindet sich gegenwärtig in Göttingen, wo er unter der Leitung seines Vaters, des Hrn. Doctor Karl Witte, seine wissenschaftliche Bildung fortsetzt. Von diesem, dem Vater, wird (S. Hamb. Z. Nr. 188) folgendes bekannt gemacht:

Da ich ⁊c. jetzt mit den Meinigen in Göttingen wohne, und sich hier mit der reizenden Natur eine sehr reinliche und gesunde Stadt, so wie die Gelegenheit, in allem Unterricht erhalten zu können, verbindet, so bin ich von jetzt an bereit, den früheren Wünschen mehrerer Eltern und Vormünder zu entsprechen und einen oder zwei (jedoch nicht mehr!) Zöglinge zu mir zu nehmen. Sie sollen meine und meiner Gattin Kinder und meines Sohnes Brüder sein, weil ich kein Institut, sondern eine Familien-Erziehung beabsichtige. Natürlich erwarte ich, daß die mir anzuvertrauenden Kinder bis jetzt noch physisch, intellectuell und moralisch vollkommen gesund seyen, weshalb ich sie gern so jung als die Eltern sich nur von ihnen trennen können, (nach dem Ideale: vom Arme der Mutter!) zu haben wünsche. Ich werde nicht mehr dafür nehmen, als in den besseren Instituten bezahlt wird, trotz dem, daß man bei einer großen Anzahl eher etwas nachlassen kann. Das Nähere darüber können Eltern und Vormünder in postfreien Briefen mit mir verabreden. Bei übrigens gleichen Umständen erhalten die zwei zuerst angetragnen Zöglinge den Vorzug.

NB. Wegen des Logis ⁊c. wünsche ich sehr bald, wenigstens noch vor Weihnachten, benachrichtiget zu sein. Redactionen politischer und gelehrter Zeitungen und Flugblätter werden ersucht, diese Ankündigung wohlwollend mit aufzunehmen.

Göttingen, den 29sten Oktober 1810."
